date,line_id,product,shift,available_time_min,production_time_min,downtime_min,units_produced,defective_units,good_units,availability,performance,quality,oee,downtime_reasons
2026-02-28,LINHA_A,Iogurte Natural,1,480,344,136,25056,884,24172,0.7167,0.874,0.9647,0.5439,"[{'reason': 'Manutenção Preventiva', 'duration': 32}, {'reason': 'Troca de Sabor', 'duration': 24}, {'reason': 'Falha Elétrica', 'duration': 60}, {'reason': 'Falha Elétrica', 'duration': 20}]"
2026-02-28,LINHA_A,Iogurte Natural,2,480,480,0,38163,585,37578,1.0,0.9541,0.9847,0.8455,[]
2026-02-28,LINHA_A,Iogurte Natural,3,480,480,0,34991,178,34813,1.0,0.8748,0.9949,0.7833,[]
2026-02-28,LINHA_B,Iogurte Grego,1,480,369,111,21218,124,21094,0.7688,0.8625,0.9942,0.5933,"[{'reason': 'Manutenção Preventiva', 'duration': 61}, {'reason': 'Falta de Matéria-Prima', 'duration': 50}]"
2026-02-28,LINHA_B,Iogurte Grego,2,480,480,0,31476,499,30977,1.0,0.9836,0.9841,0.8712,[]
2026-02-28,LINHA_B,Iogurte Grego,3,480,454,26,26736,758,25978,0.9458,0.8833,0.9716,0.7306,"[{'reason': 'Controle de Qualidade', 'duration': 26}]"
2026-02-28,LINHA_C,Leite Fermentado,1,480,455,25,22790,514,22276,0.9479,0.8586,0.9774,0.716,"[{'reason': 'Controle de Qualidade', 'duration': 25}]"
2026-02-28,LINHA_C,Leite Fermentado,2,480,460,20,26671,873,25798,0.9583,0.994,0.9673,0.8292,"[{'reason': 'Ajuste de Equipamento', 'duration': 20}]"
2026-02-28,LINHA_C,Leite Fermentado,3,480,426,54,23138,840,22298,0.8875,0.9311,0.9637,0.7167,"[{'reason': 'Troca de Sabor', 'duration': 17}, {'reason': 'Falha Elétrica', 'duration': 37}]"
2026-03-01,LINHA_A,Iogurte Natural,1,480,463,17,35690,840,34850,0.9646,0.925,0.9765,0.7841,"[{'reason': 'Controle de Qualidade', 'duration': 17}]"
2026-03-01,LINHA_A,Iogurte Natural,2,480,305,175,23913,245,23668,0.6354,0.9408,0.9898,0.5325,"[{'reason': 'Falta de Matéria-Prima', 'duration': 159}, {'reason': 'Troca de Sabor', 'duration': 16}]"
2026-03-01,LINHA_A,Iogurte Natural,3,480,460,20,36562,522,36040,0.9583,0.9538,0.9857,0.8109,"[{'reason': 'Ajuste de Equipamento', 'duration': 20}]"
2026-03-01,LINHA_B,Iogurte Grego,1,480,419,61,25871,617,25254,0.8729,0.9262,0.9762,0.7103,"[{'reason': 'Controle de Qualidade', 'duration': 19}, {'reason': 'Troca de Sabor', 'duration': 42}]"
2026-03-01,LINHA_B,Iogurte Grego,2,480,480,0,31005,251,30754,1.0,0.9689,0.9919,0.865,[]
2026-03-01,LINHA_B,Iogurte Grego,3,480,384,96,24404,400,24004,0.8,0.9533,0.9836,0.6751,"[{'reason': 'Limpeza CIP', 'duration': 43}, {'reason': 'Manutenção Preventiva', 'duration': 53}]"
2026-03-01,LINHA_C,Leite Fermentado,1,480,480,0,26838,781,26057,1.0,0.9585,0.9709,0.8375,[]
2026-03-01,LINHA_C,Leite Fermentado,2,480,392,88,22151,560,21591,0.8167,0.9687,0.9747,0.694,"[{'reason': 'Falha Elétrica', 'duration': 28}, {'reason': 'Troca de Sabor', 'duration': 27}, {'reason': 'Troca de Sabor', 'duration': 33}]"
2026-03-01,LINHA_C,Leite Fermentado,3,480,480,0,27390,1224,26166,1.0,0.9782,0.9553,0.841,[]
2026-03-02,LINHA_A,Iogurte Natural,1,480,378,102,28607,1177,27430,0.7875,0.9082,0.9589,0.6857,"[{'reason': 'Falta de Matéria-Prima', 'duration': 102}]"
2026-03-02,LINHA_A,Iogurte Natural,2,480,473,7,33900,1507,32393,0.9854,0.86,0.9555,0.8098,"[{'reason': 'Ajuste de Equipamento', 'duration': 7}]"
2026-03-02,LINHA_A,Iogurte Natural,3,480,443,37,36739,293,36446,0.9229,0.9952,0.992,0.9112,"[{'reason': 'Falha Elétrica', 'duration': 37}]"
2026-03-02,LINHA_B,Iogurte Grego,1,480,453,27,27370,1126,26244,0.9437,0.9063,0.9589,0.8201,"[{'reason': 'Controle de Qualidade', 'duration': 27}]"
2026-03-02,LINHA_B,Iogurte Grego,2,480,380,100,22369,464,21905,0.7917,0.883,0.9793,0.6845,"[{'reason': 'Ajuste de Equipamento', 'duration': 24}, {'reason': 'Limpeza CIP', 'duration': 34}, {'reason': 'Limpeza CIP', 'duration': 42}]"
2026-03-02,LINHA_B,Iogurte Grego,3,480,480,0,28973,750,28223,1.0,0.9054,0.9741,0.882,[]
2026-03-02,LINHA_C,Leite Fermentado,1,480,435,45,22397,778,21619,0.9062,0.8826,0.9653,0.7721,"[{'reason': 'Manutenção Preventiva', 'duration': 45}]"
2026-03-02,LINHA_C,Leite Fermentado,2,480,443,37,25083,997,24086,0.9229,0.9706,0.9603,0.8602,"[{'reason': 'Falha Elétrica', 'duration': 37}]"
2026-03-02,LINHA_C,Leite Fermentado,3,480,464,16,26118,816,25302,0.9667,0.965,0.9688,0.9036,"[{'reason': 'Troca de Sabor', 'duration': 16}]"
2026-03-03,LINHA_A,Iogurte Natural,1,480,421,59,33352,1097,32255,0.8771,0.9507,0.9671,0.8064,"[{'reason': 'Troca de Sabor', 'duration': 19}, {'reason': 'Controle de Qualidade', 'duration': 26}, {'reason': 'Controle de Qualidade', 'duration': 14}]"
2026-03-03,LINHA_A,Iogurte Natural,2,480,419,61,30700,1383,29317,0.8729,0.8792,0.955,0.7329,"[{'reason': 'Manutenção Preventiva', 'duration': 61}]"
2026-03-03,LINHA_A,Iogurte Natural,3,480,387,93,31713,984,30729,0.8063,0.9833,0.969,0.7682,"[{'reason': 'Manutenção Preventiva', 'duration': 70}, {'reason': 'Ajuste de Equipamento', 'duration': 23}]"
2026-03-03,LINHA_B,Iogurte Grego,1,480,452,28,27755,1033,26722,0.9417,0.9211,0.9628,0.8351,"[{'reason': 'Controle de Qualidade', 'duration': 28}]"
2026-03-03,LINHA_B,Iogurte Grego,2,480,460,20,27510,436,27074,0.9583,0.8971,0.9842,0.8461,"[{'reason': 'Ajuste de Equipamento', 'duration': 20}]"
2026-03-03,LINHA_B,Iogurte Grego,3,480,480,0,29239,1340,27899,1.0,0.9137,0.9542,0.8718,[]
2026-03-03,LINHA_C,Leite Fermentado,1,480,454,26,22816,828,21988,0.9458,0.8615,0.9637,0.7853,"[{'reason': 'Troca de Sabor', 'duration': 26}]"
2026-03-03,LINHA_C,Leite Fermentado,2,480,437,43,24712,425,24287,0.9104,0.9694,0.9828,0.8674,"[{'reason': 'Limpeza CIP', 'duration': 43}]"
2026-03-03,LINHA_C,Leite Fermentado,3,480,450,30,26010,874,25136,0.9375,0.9909,0.9664,0.8977,"[{'reason': 'Ajuste de Equipamento', 'duration': 30}]"
2026-03-04,LINHA_A,Iogurte Natural,1,480,446,34,32656,1184,31472,0.9292,0.8786,0.9637,0.7868,"[{'reason': 'Troca de Sabor', 'duration': 34}]"
2026-03-04,LINHA_A,Iogurte Natural,2,480,480,0,37571,635,36936,1.0,0.9393,0.9831,0.9234,[]
2026-03-04,LINHA_A,Iogurte Natural,3,480,410,70,29494,1075,28419,0.8542,0.8632,0.9636,0.7105,"[{'reason': 'Controle de Qualidade', 'duration': 18}, {'reason': 'Falta de Matéria-Prima', 'duration': 23}, {'reason': 'Controle de Qualidade', 'duration': 15}, {'reason': 'Falha Elétrica', 'duration': 14}]"
2026-03-04,LINHA_B,Iogurte Grego,1,480,462,18,26323,439,25884,0.9625,0.8546,0.9833,0.8089,"[{'reason': 'Falta de Matéria-Prima', 'duration': 18}]"
2026-03-04,LINHA_B,Iogurte Grego,2,480,480,0,31420,501,30919,1.0,0.9819,0.9841,0.9662,[]
2026-03-04,LINHA_B,Iogurte Grego,3,480,444,36,28120,549,27571,0.925,0.95,0.9805,0.8616,"[{'reason': 'Limpeza CIP', 'duration': 36}]"
2026-03-04,LINHA_C,Leite Fermentado,1,480,273,207,15554,252,15302,0.5687,0.9767,0.9838,0.5465,"[{'reason': 'Troca de Sabor', 'duration': 29}, {'reason': 'Falha Elétrica', 'duration': 14}, {'reason': 'Falha Elétrica', 'duration': 49}, {'reason': 'Falta de Matéria-Prima', 'duration': 115}]"
2026-03-04,LINHA_C,Leite Fermentado,2,480,469,11,23644,1181,22463,0.9771,0.8642,0.9501,0.8022,"[{'reason': 'Controle de Qualidade', 'duration': 11}]"
2026-03-04,LINHA_C,Leite Fermentado,3,480,241,239,13758,686,13072,0.5021,0.9786,0.9501,0.4669,"[{'reason': 'Manutenção Preventiva', 'duration': 86}, {'reason': 'Falta de Matéria-Prima', 'duration': 153}]"
2026-03-05,LINHA_A,Iogurte Natural,1,480,480,0,36467,395,36072,1.0,0.9117,0.9892,0.9018,[]
2026-03-05,LINHA_A,Iogurte Natural,2,480,480,0,36162,1456,34706,1.0,0.9041,0.9597,0.8677,[]
2026-03-05,LINHA_A,Iogurte Natural,3,480,454,26,35871,553,35318,0.9458,0.9481,0.9846,0.883,"[{'reason': 'Controle de Qualidade', 'duration': 26}]"
2026-03-05,LINHA_B,Iogurte Grego,1,480,480,0,30868,1020,29848,1.0,0.9646,0.967,0.9327,[]
2026-03-05,LINHA_B,Iogurte Grego,2,480,455,25,29592,972,28620,0.9479,0.9756,0.9672,0.8944,"[{'reason': 'Falha Elétrica', 'duration': 25}]"
2026-03-05,LINHA_B,Iogurte Grego,3,480,402,78,25115,1245,23870,0.8375,0.9371,0.9504,0.7459,"[{'reason': 'Manutenção Preventiva', 'duration': 78}]"
2026-03-05,LINHA_C,Leite Fermentado,1,480,359,121,18519,589,17930,0.7479,0.8843,0.9682,0.6404,"[{'reason': 'Ajuste de Equipamento', 'duration': 24}, {'reason': 'Controle de Qualidade', 'duration': 16}, {'reason': 'Falta de Matéria-Prima', 'duration': 81}]"
2026-03-05,LINHA_C,Leite Fermentado,2,480,412,68,21191,1055,20136,0.8583,0.8817,0.9502,0.7191,"[{'reason': 'Ajuste de Equipamento', 'duration': 12}, {'reason': 'Ajuste de Equipamento', 'duration': 29}, {'reason': 'Ajuste de Equipamento', 'duration': 27}]"
2026-03-05,LINHA_C,Leite Fermentado,3,480,310,170,15515,395,15120,0.6458,0.858,0.9745,0.54,"[{'reason': 'Falta de Matéria-Prima', 'duration': 135}, {'reason': 'Controle de Qualidade', 'duration': 21}, {'reason': 'Ajuste de Equipamento', 'duration': 14}]"
2026-03-06,LINHA_A,Iogurte Natural,1,480,402,78,33207,416,32791,0.8375,0.9913,0.9875,0.8198,"[{'reason': 'Limpeza CIP', 'duration': 48}, {'reason': 'Falha Elétrica', 'duration': 30}]"
2026-03-06,LINHA_A,Iogurte Natural,2,480,399,81,29635,356,29279,0.8313,0.8913,0.988,0.732,"[{'reason': 'Manutenção Preventiva', 'duration': 57}, {'reason': 'Troca de Sabor', 'duration': 24}]"
2026-03-06,LINHA_A,Iogurte Natural,3,480,409,71,32575,830,31745,0.8521,0.9557,0.9745,0.7936,"[{'reason': 'Limpeza CIP', 'duration': 41}, {'reason': 'Controle de Qualidade', 'duration': 30}]"
2026-03-06,LINHA_B,Iogurte Grego,1,480,436,44,24790,993,23797,0.9083,0.8529,0.9599,0.7437,"[{'reason': 'Ajuste de Equipamento', 'duration': 28}, {'reason': 'Controle de Qualidade', 'duration': 16}]"
2026-03-06,LINHA_B,Iogurte Grego,2,480,181,299,11140,257,10883,0.3771,0.9232,0.9769,0.3401,"[{'reason': 'Falta de Matéria-Prima', 'duration': 147}, {'reason': 'Ajuste de Equipamento', 'duration': 22}, {'reason': 'Ajuste de Equipamento', 'duration': 9}, {'reason': 'Limpeza CIP', 'duration': 49}, {'reason': 'Falta de Matéria-Prima', 'duration': 72}]"
2026-03-06,LINHA_B,Iogurte Grego,3,480,480,0,29948,523,29425,1.0,0.9359,0.9825,0.9195,[]
2026-03-06,LINHA_C,Leite Fermentado,1,480,248,232,12409,79,12330,0.5167,0.8578,0.9936,0.4404,"[{'reason': 'Troca de Sabor', 'duration': 36}, {'reason': 'Falta de Matéria-Prima', 'duration': 173}, {'reason': 'Falta de Matéria-Prima', 'duration': 23}]"
2026-03-06,LINHA_C,Leite Fermentado,2,480,437,43,23988,1070,22918,0.9104,0.941,0.9554,0.8185,"[{'reason': 'Limpeza CIP', 'duration': 43}]"
2026-03-06,LINHA_C,Leite Fermentado,3,480,467,13,26681,1197,25484,0.9729,0.9794,0.9551,0.9101,"[{'reason': 'Controle de Qualidade', 'duration': 13}]"
2026-03-07,LINHA_A,Iogurte Natural,1,480,480,0,38424,687,37737,1.0,0.9606,0.9821,0.8491,[]
2026-03-07,LINHA_A,Iogurte Natural,2,480,388,92,31835,1051,30784,0.8083,0.9846,0.967,0.6926,"[{'reason': 'Manutenção Preventiva', 'duration': 20}, {'reason': 'Manutenção Preventiva', 'duration': 72}]"
2026-03-07,LINHA_A,Iogurte Natural,3,480,372,108,27909,223,27686,0.775,0.9003,0.992,0.6229,"[{'reason': 'Controle de Qualidade', 'duration': 25}, {'reason': 'Falta de Matéria-Prima', 'duration': 83}]"
2026-03-07,LINHA_B,Iogurte Grego,1,480,215,265,13012,106,12906,0.4479,0.9078,0.9919,0.363,"[{'reason': 'Ajuste de Equipamento', 'duration': 25}, {'reason': 'Troca de Sabor', 'duration': 44}, {'reason': 'Limpeza CIP', 'duration': 50}, {'reason': 'Falta de Matéria-Prima', 'duration': 146}]"
2026-03-07,LINHA_B,Iogurte Grego,2,480,480,0,28300,738,27562,1.0,0.8844,0.9739,0.7752,[]
2026-03-07,LINHA_B,Iogurte Grego,3,480,436,44,25436,295,25141,0.9083,0.8751,0.9884,0.7071,"[{'reason': 'Troca de Sabor', 'duration': 44}]"
2026-03-07,LINHA_C,Leite Fermentado,1,480,313,167,17705,348,17357,0.6521,0.9697,0.9803,0.5579,"[{'reason': 'Manutenção Preventiva', 'duration': 73}, {'reason': 'Manutenção Preventiva', 'duration': 24}, {'reason': 'Falha Elétrica', 'duration': 55}, {'reason': 'Controle de Qualidade', 'duration': 15}]"
2026-03-07,LINHA_C,Leite Fermentado,2,480,474,6,24040,397,23643,0.9875,0.8694,0.9835,0.76,"[{'reason': 'Ajuste de Equipamento', 'duration': 6}]"
2026-03-07,LINHA_C,Leite Fermentado,3,480,397,83,20415,845,19570,0.8271,0.8815,0.9586,0.629,"[{'reason': 'Troca de Sabor', 'duration': 24}, {'reason': 'Limpeza CIP', 'duration': 59}]"
2026-03-08,LINHA_A,Iogurte Natural,1,480,480,0,36055,1583,34472,1.0,0.9014,0.9561,0.7756,[]
2026-03-08,LINHA_A,Iogurte Natural,2,480,480,0,34496,924,33572,1.0,0.8624,0.9732,0.7554,[]
2026-03-08,LINHA_A,Iogurte Natural,3,480,480,0,38822,433,38389,1.0,0.9706,0.9888,0.8638,[]
2026-03-08,LINHA_B,Iogurte Grego,1,480,447,33,28119,486,27633,0.9313,0.9436,0.9827,0.7772,"[{'reason': 'Ajuste de Equipamento', 'duration': 19}, {'reason': 'Controle de Qualidade', 'duration': 14}]"
2026-03-08,LINHA_B,Iogurte Grego,2,480,462,18,28303,531,27772,0.9625,0.9189,0.9812,0.7811,"[{'reason': 'Controle de Qualidade', 'duration': 18}]"
2026-03-08,LINHA_B,Iogurte Grego,3,480,442,38,26896,689,26207,0.9208,0.9128,0.9744,0.7371,"[{'reason': 'Falta de Matéria-Prima', 'duration': 38}]"
2026-03-08,LINHA_C,Leite Fermentado,1,480,337,143,19252,368,18884,0.7021,0.9793,0.9809,0.607,"[{'reason': 'Manutenção Preventiva', 'duration': 113}, {'reason': 'Controle de Qualidade', 'duration': 30}]"
2026-03-08,LINHA_C,Leite Fermentado,2,480,409,71,20978,566,20412,0.8521,0.8793,0.973,0.6561,"[{'reason': 'Ajuste de Equipamento', 'duration': 27}, {'reason': 'Manutenção Preventiva', 'duration': 21}, {'reason': 'Ajuste de Equipamento', 'duration': 23}]"
2026-03-08,LINHA_C,Leite Fermentado,3,480,369,111,21002,446,20556,0.7688,0.9757,0.9788,0.6607,"[{'reason': 'Falta de Matéria-Prima', 'duration': 54}, {'reason': 'Falha Elétrica', 'duration': 57}]"
2026-03-09,LINHA_A,Iogurte Natural,1,480,443,37,33893,1332,32561,0.9229,0.9181,0.9607,0.814,"[{'reason': 'Falha Elétrica', 'duration': 37}]"
2026-03-09,LINHA_A,Iogurte Natural,2,480,480,0,35178,1682,33496,1.0,0.8794,0.9522,0.8374,[]
2026-03-09,LINHA_A,Iogurte Natural,3,480,480,0,37406,1162,36244,1.0,0.9351,0.9689,0.9061,[]
2026-03-09,LINHA_B,Iogurte Grego,1,480,403,77,25063,545,24518,0.8396,0.9329,0.9783,0.7662,"[{'reason': 'Limpeza CIP', 'duration': 42}, {'reason': 'Limpeza CIP', 'duration': 35}]"
2026-03-09,LINHA_B,Iogurte Grego,2,480,399,81,24887,331,24556,0.8313,0.9356,0.9867,0.7674,"[{'reason': 'Manutenção Preventiva', 'duration': 81}]"
2026-03-09,LINHA_B,Iogurte Grego,3,480,480,0,28077,1183,26894,1.0,0.8774,0.9579,0.8404,[]
2026-03-09,LINHA_C,Leite Fermentado,1,480,328,152,16673,364,16309,0.6833,0.8714,0.9782,0.5825,"[{'reason': 'Falta de Matéria-Prima', 'duration': 11}, {'reason': 'Ajuste de Equipamento', 'duration': 17}, {'reason': 'Falta de Matéria-Prima', 'duration': 124}]"
2026-03-09,LINHA_C,Leite Fermentado,2,480,442,38,24069,1035,23034,0.9208,0.9335,0.957,0.8226,"[{'reason': 'Ajuste de Equipamento', 'duration': 15}, {'reason': 'Ajuste de Equipamento', 'duration': 23}]"
2026-03-09,LINHA_C,Leite Fermentado,3,480,457,23,25349,378,24971,0.9521,0.9509,0.9851,0.8918,"[{'reason': 'Troca de Sabor', 'duration': 23}]"
2026-03-10,LINHA_A,Iogurte Natural,1,480,480,0,39244,637,38607,1.0,0.9811,0.9838,0.9652,[]
2026-03-10,LINHA_A,Iogurte Natural,2,480,480,0,39224,1595,37629,1.0,0.9806,0.9593,0.9407,[]
2026-03-10,LINHA_A,Iogurte Natural,3,480,411,69,31467,654,30813,0.8562,0.9187,0.9792,0.7703,"[{'reason': 'Falta de Matéria-Prima', 'duration': 25}, {'reason': 'Limpeza CIP', 'duration': 44}]"
2026-03-10,LINHA_B,Iogurte Grego,1,480,480,0,29533,1371,28162,1.0,0.9229,0.9536,0.8801,[]
2026-03-10,LINHA_B,Iogurte Grego,2,480,480,0,28599,410,28189,1.0,0.8937,0.9857,0.8809,[]
2026-03-10,LINHA_B,Iogurte Grego,3,480,470,10,28833,749,28084,0.9792,0.9202,0.974,0.8776,"[{'reason': 'Ajuste de Equipamento', 'duration': 10}]"
2026-03-10,LINHA_C,Leite Fermentado,1,480,432,48,23261,566,22695,0.9,0.9231,0.9757,0.8105,"[{'reason': 'Falha Elétrica', 'duration': 48}]"
2026-03-10,LINHA_C,Leite Fermentado,2,480,387,93,21991,278,21713,0.8063,0.9741,0.9874,0.7755,"[{'reason': 'Ajuste de Equipamento', 'duration': 27}, {'reason': 'Limpeza CIP', 'duration': 50}, {'reason': 'Ajuste de Equipamento', 'duration': 16}]"
2026-03-10,LINHA_C,Leite Fermentado,3,480,480,0,24658,501,24157,1.0,0.8806,0.9797,0.8628,[]
2026-03-11,LINHA_A,Iogurte Natural,1,480,255,225,19660,142,19518,0.5312,0.9252,0.9928,0.4879,"[{'reason': 'Falta de Matéria-Prima', 'duration': 66}, {'reason': 'Manutenção Preventiva', 'duration': 81}, {'reason': 'Manutenção Preventiva', 'duration': 78}]"
2026-03-11,LINHA_A,Iogurte Natural,2,480,480,0,37306,922,36384,1.0,0.9326,0.9753,0.9096,[]
2026-03-11,LINHA_A,Iogurte Natural,3,480,480,0,34149,860,33289,1.0,0.8537,0.9748,0.8322,[]
2026-03-11,LINHA_B,Iogurte Grego,1,480,431,49,27546,276,27270,0.8979,0.9587,0.99,0.8522,"[{'reason': 'Falha Elétrica', 'duration': 49}]"
2026-03-11,LINHA_B,Iogurte Grego,2,480,453,27,26455,584,25871,0.9437,0.876,0.9779,0.8085,"[{'reason': 'Controle de Qualidade', 'duration': 27}]"
2026-03-11,LINHA_B,Iogurte Grego,3,480,335,145,21572,337,21235,0.6979,0.9659,0.9844,0.6636,"[{'reason': 'Falta de Matéria-Prima', 'duration': 73}, {'reason': 'Limpeza CIP', 'duration': 46}, {'reason': 'Controle de Qualidade', 'duration': 26}]"
2026-03-11,LINHA_C,Leite Fermentado,1,480,390,90,19563,114,19449,0.8125,0.8599,0.9942,0.6946,"[{'reason': 'Limpeza CIP', 'duration': 59}, {'reason': 'Limpeza CIP', 'duration': 31}]"
2026-03-11,LINHA_C,Leite Fermentado,2,480,283,197,14886,94,14792,0.5896,0.9017,0.9937,0.5283,"[{'reason': 'Falta de Matéria-Prima', 'duration': 156}, {'reason': 'Manutenção Preventiva', 'duration': 41}]"
2026-03-11,LINHA_C,Leite Fermentado,3,480,296,184,16260,577,15683,0.6167,0.9417,0.9645,0.5601,"[{'reason': 'Controle de Qualidade', 'duration': 13}, {'reason': 'Falta de Matéria-Prima', 'duration': 159}, {'reason': 'Controle de Qualidade', 'duration': 12}]"
